265;6816;2008-10-17;Huidobro Norma;®QuiÇn conoce a Greta Garbo?;Grupo Norma;;82-34;Disponible
266;6817;2008-10-17;Antolog°a;Ufa! Seis cuenteros m†s.     ;Colihue;;82-082;Disponible
267;6818;2008-10-17;Devetach, Laura;Monigote en la arena.;Colihue;;82-34;Disponible
268;6819;2008-10-17;Montes, Graciela;Do§a Clementina Queridita la achicadora.;Colihue;;82-34;Disponible
269;6820;2008-10-17;Schujer, Silvia;Cuentos cortos, medianos y flacos.;Colihue;;82-34;Disponible
270;6821;2008-10-17;Austen, Jane;Orgullo y prejuicio.;debolsillo;;82-32;Disponible
271;6822;2008-10-17;Eco, Humberto;El pÇndulo de Foulcat.;debolsillo;;82-32;Disponible
272;6823;2008-11-18;Edwards, Anne;Mar°a Callas una biograf°a °ntima.   ;El Ateneo;;82-94;Disponible
273;6824;2008-11-18;Mercado, Tununa;En estado de memoria.;Seix Barral;;82-32;Disponible
274;6825;2008-11-18;Basch, Adela;Reglamento es el reglamento.    ;Alfaguara;;82-93;Disponible
275;6826;2008-11-18;Rold†n, Gustavo;El monte era una fiesta.;Colihue;;82-34;Disponible
276;6827;2008-11-18;Antolog°a;Cuentos crueles.     ;Estrada;;82-082;Disponible
277;6828;2008-11-18;Schlaen, Carlos;El caso de la modelo y los lentes de Elvis.;Alfaguara;;82-32;Disponible
278;6829;2008-11-18;Lewkowics, Ignacio;Pensar sin estado.        ;Paidos;;177;Disponible
279;6830;2008-11-18;Keulr,Yvonne;Mi hijo es un heroin¢mano.        ;Record;;615;Disponible
280;6831;2008-11-18;Hart, Laureen;Cautiva y enamorada. ;Booket;;82-32;Disponible
281;6832;2008-11-18;Richardson, Dalma;Una mujer para dos.;Booket;;82-32;Disponible
282;6833;2008-11-18;Ibsen, Henrik;Espectros.       ;Centro editor;;82-2;Disponible
283;6834;2008-11-18;Morton, Andrew;Diana.     ;Planeta;;82-94;Disponible
284;6835;2008-11-18;Racine, Jean;Fedra.     ;Estrada;;82-2;Disponible
285;6836;2008-11-18;Wilde,Oscar;Fantasma de Canterville.;Estrada;;82-34;Disponible
286;6837;2008-11-18;Clasico;Blancanieves.;Libsa;;82-34;Disponible
287;6838;2008-11-18;Colecci¢n Infantil;Mi primier biblioteca.     ;Sigmar;;82-93;Disponible
288;6839;2008-11-18;Mayer, Hugo;Drogas, hijos en peligro.     ;El Ateneo;;615;Disponible
289;6840;2008-11-18;Matus, Teresa;Drogas t¢picos, luces y sombras.  ;Seix Barral;;615;Disponible
290;6841;2008-11-18;Moquillansky;Adiccion a la cocaina       ;Lumen;;615;Disponible
291;6842;2008-11-18;Hoffman, Silviio;®QuÇ droga la droga?     ;Plus ultra;;615;Disponible
292;6843;2009-02-06;Kreimer, Ariela;Cuerpo Humano.        ;Grupo Clasa;;82-031;Disponible
293;6844;2009-02-06;Ghiglione, Marta;Tesoros Infantiles. Cuentos.;Grupo Clasa;;82-34;Disponible
294;6845;2009-02-06;Erbiti, Alejandra;Tesoros Infantiles. F†bulas.      ;Grupo Clasa;;82-191;Disponible
295;6846;2009-02-06;Barone, Luis Roberto;Poesicuentos.       ;Grupo Clasa;;82-1;Disponible
296;6847;2009-02-06;Barone, Luis Roberto;Poesicuentos.       ;Grupo Clasa;;82-1;Disponible
297;6848;2009-01-16;Giardinelli, Mempo;Santo oficio de la memoria.;Ficcionario;;82-32;Disponible
298;6849;2009-01-16;Giardinelli, Mempo;So§ario.;Edhasa;;82-32;Disponible
299;6850;2009-01-16;Mart°nez, Tom†s Eloy;Purgatorio.;Alfaguara;;82-32;Disponible
300;6851;2009-01-16;Katzenbach, John;La sombra.;ediciones B;;82-32;Disponible
301;6852;2009-01-16;Fuentes, Carlos;La voluntad y la fortuna.;Alfaguara;;82-32;Disponible
302;6853;2009-01-16;Posadas, Carmen;La cinta roja.      ;Espasa- Calpe;;82-32;Disponible
303;6854;2009-01-16;Foucalt, Michel;La naturaleza humana, versus la justicia. ;Katz;;82-4;Disponible
304;6855;2009-01-16;Quiroga , Horacio;Cuentos de la selva.;Losada;;82-34;Disponible
305;6856;2009-01-16;Garc°a M†rquez, Gabriel;Cr¢nica de una muerte anunciada.;Debolsillo;;82-32;Disponible
306;6857;2009-01-16;Wolf, Ema;La sonada aventura de Ben MalasangÅe.;Alfaguara;;82-32;Disponible
307;6858;2009-01-16;Bornemann, Elsa;Cuaderno de un delf°n.;Alfaguara;;82-32;Disponible
308;6859;2009-01-16;Stevenson, Robert L.;El Extra§o caso del Dr. Jekyll y Mr. Hyde.;Centro ditor de cultura;;82-32;Disponible
309;6860;2009-01-16;Stevenson, Robert L.;El Extra§o caso del Dr. Jekyll y Mr. Hyde.;Centro ditor de cultura;;82-32;Disponible
310;6861;2009-01-16;Garc°a M†rquez, Gabriel;El coronel no tiene quiÇn le escriba. ;Sudamericana;;82-32;Disponible
311;6862;2009-01-16;Suskind,Patrick;El perfume.;Seix Barral;;82-32;Disponible
312;6863;2009-03-05;NalÇ Roxlo, Conrado;La cola de la sirena.El pacto de Cristina.;Ediciones Colihue;;82-2;Disponible
313;6864;2009-03-05;RodrÇgues Gesualdi, Carlos;Palabra de fantasma.;Alfaguara;;82-32;Disponible
314;6865;2009-03-05;Quino;Mafalda 6.  ;Ediciones de la flor;;82-36;Disponible
315;6866;2009-03-05;Quino;Mafalda 7.  ;Ediciones de la flor;;82-36;Disponible
316;6867;2009-03-05;Quino;Mafalda 8.       ;Ediciones de la flor;;82-36;Disponible
317;6868;2009-03-05;Quino;Mafalda 10.    ;Ediciones de la flor;;82-36;Disponible
318;6869;2009-03-22;Sueiro, V°ctor;La virgen de los milagros y secretos. ;Atl†ntida;;133;Disponible
319;6870;2009-03-22;James, Henry;Otra vuelta de tuerca.;Agebe;;82-32;Disponible
320;6871;2009-03-22;Iparraguirre, Sylvia;El muchacho de los senos de goma.;Alfaguara;;82-32;Disponible
321;6872;2009-03-22;Bovo, Ana Ma°a;Narrar, oficio trÇmulo.  ;Atuel;;82-08;Disponible
322;6873;2009-03-22;Twain, Mark;Aventuras de Huck Finn.;Atl†ntida;;82-32;Disponible
323;6874;2009-03-22;Bornemann, Elsa;Ni§o envuelto.;Alfaguara;;82-32;Disponible
324;6875;2009-03-22;No, Laura;El nombre secreto.;Estrada;;82-34;Disponible
325;6876;2009-03-22;Quino;Mafalda inÇdita.  ;Ediciones de la flor;;82-36;Disponible
326;6877;2009-09-15;Mosso, Liliana E.;Adolescencia y Salud.    ;Maipue;;613-053;Disponible
327;6878;2009-09-15;Zajac, Ana Mar°a y otros.;Derechos  humanos y Ciudadan°a.  ;Maipue;;34.14;Disponible
328;6879;2009-09-15;Eggers- Brass, Teresa;Historia Argentina Contempor†nea.    ;Maipue;;93-982;Disponible
329;6880;2009-09-15;Eggers- Brass, Teresa;Historia Latinoamericana,mundial . S XX.  ;Maipue;;930-9;Disponible
330;6881;2009-09-15;Eggers- Brass, Teresa;Historia Mundial Contempor†nea. ;Maipue;;930.9;Disponible
331;6882;2009-09-15;Eggers- Brass, Teresa;Historia 1ß A§o. ;Maipue;;93-075;Disponible
332;6883;2009-09-15;Eggers- Brass, Teresa;Historia 2ß A§o. ;Maipue;;93-075;Disponible
333;6884;2009-09-15;Roca, Marta E. y  otros.;Literatura espa§ola.    ;Maipue;;82-860;Disponible
334;6885;2009-09-15;Mosso, Liliana E. y otros.; Yo me cuido sol@ ?  ;Maipue;;613-053;Disponible
335;6886;2009-09-15; Devetach, Laura; Cuentos que no son cuento.;Alfaguara;;82-34;Disponible
336;6887;2009-09-15;Bornemann, Elsa; Lisa de los paraguas.;Alfaguara;;82-34;Disponible
337;6888;2009-09-15;Luchilo, Lucas; Sociales 5, Ideas en juego.   ;Santillana;;93-075;Disponible
338;6889;2009-09-15;Zanatha, Teresa;Howdy Starter.     ;Santillana;;420.7;Disponible
339;6890;2009-09-15;Broitman, Claudia y otros.;Estudiar Matem†tica en 5ß.      ;Santillana;;51-075;Disponible
340;6891;2009-09-15;Bustamante , Carolina y otros.;Din†mica 5, Soc. / Nat.       ;Santillana;;93-075;Disponible
341;6892;2009-09-15;Gonzalez, M. Lorena y otros.;Neuronas en acci¢n 4ß. Recargado.      ;EDIBA;;372.83;Disponible
342;6893;2009-10-14;Kornblit, Ana y otros;Salud y adolescencia.          ;Aique;;613-053;Disponible
343;6894;2009-10-14;V†zquez de Fernandez, Silvia;Ciencias Sociales.               ;Kapelusz;;93-075;Disponible
344;6895;2009-10-14;Paura, Vilma;Ciencias Sociales 7.         ;Longseller;;93-075;Disponible
345;6896;2009-10-14;Harburguer, Laura V.;Biolog°a 2.           ;Kapelusz;;573;Disponible
346;6897;2009-10-14;Paura, Vilma;Ciencias Sociales 8.       ;Longseller;;93-075;Disponible
347;6898;2009-10-14;Tob°o, Omar y otros;Sociedad Cultura siglo XX.  ;Kapelusz;;316.3;Disponible
348;6899;2009-10-14;Rizzi, Analia;Una historia para pensar (Europa y AmÇrica) .  ;Kapelusz;;93-075;Disponible
349;6900;2009-10-14;Perlmuter, Silvana y otros;Ciencias Naturales y tecnolog°a 8.   ;Aique;;167-075;Disponible
350;6901;2009-10-14;Baravalle, Sofia y otros;Historia .     ;Estrada;;93;Disponible
351;6902;2009-10-14;Ganbuzzi, Edgardo M.;Una Geograf°a de AmÇrica 2.    ;Kapelusz;;91-075;Disponible
352;6903;2009-10-14;Paura, Vilma;Ciencias Sociales 9.   ;Longseller;;93-075;Disponible
353;6904;2009-10-14;Gonzalez Ra£l;Ciencias Sociales 9.    ;Puertos de Palos;;93-075;Disponible
354;6905;2009-10-14;Fenoglio, Anibal y otros;Lengua y Literatura 9.     ;Kapelusz;;800-82;Disponible
355;6906;2009-10-14;Vaccarini, Franco;Algo m†s que el tesoro.;Estrada;;83-32;Disponible
356;6907;2009-10-14;Pigna, Felipe;Los Mitos.  ;Planeta;;982;Disponible
357;6908;2009-10-14;Richmond;Diccionario InglÇs Espa§ol.   ;Santillana;;801.316;Disponible
358;6909;2009-10-14;Richmond;Diccionario InglÇs Espa§ol.    ;Santillana;;801.316;Disponible
359;6910;2009-10-14;Richmond;Diccionario InglÇs Espa§ol.    ;Santillana;;801.316;Disponible
360;6911;2009-10-14;Richmond;Diccionario InglÇs Espa§ol.    ;Santillana;;801.316;Disponible
361;6912;2009-10-14;Gaet†n, Maura;El Conejo (cuento).;Sigmar;;82-34;Disponible
362;6913;2009-09-15;Schujer, Silvia;Una caja llena de?                                          ;Colihue;;82-34;Disponible
363;6914;2009-09-15;Portorrico,Cristina- Poli B.;Brujas Paca y Poca y su gato espantoso.;Guadal;;82-34;Disponible
364;6915;2009-09-15;Falbo, Graciela;≠Basta de brujas!;Sudamericana;;82-34;Disponible
365;6916;2009-09-15;Mari§o, Ricardo;Cinthia Scotch.;Sudamericana;;82-34;Disponible
366;6917;2009-09-15;Montes, Graciela;La familia de la soga.    ;Colihue;;82-93;Disponible
367;6918;2009-09-15;Montes, Graciela;El club de los perfectos.     ;Colihue;;82-34;Disponible
368;6919;2009-09-15;Rold†n, Gustavo;La canci¢n de las pulgas.           ;Colihue;;82-1;Disponible
369;6920;2009-09-15;Devetach, Laura;La casa de Javier.                 ;Colihue;;82-34;Disponible
370;6921;2009-09-15;Palou,  Pedro µngel ;El dinero del diablo.;Planeta;;82-32;Disponible
371;6922;2009-09-15;Faretta, µngel;Tempestad y asalto.;Sudamericana;;82-32;Disponible
372;6923;2009-09-15;Larsson, Stieg;Los hombres que no amaban a las mujeres.;Destino;;82-32;Disponible
373;6924;2009-09-15;Meyer, Stephenie;Crep£sculo,. Un amor peligroso.;Alfaguara;;82-32;Disponible
374;6925;2009-09-15;Meyer, Stephenie;Luna nueva.;Alfaguara;;82-32;Disponible
375;6926;2009-09-15;Brown, Dan;La conspiraci¢n.;Umbriel;;82-32;Disponible
376;6927;2009-09-15;Sinay, Sergio;La sociedad de los hijos huÇrfanos.    ;Ediciones B;;37-034;Disponible
377;6928;2009-09-15;Schujer, Silvia;Cuentos y chinventos.;Colihue;;82-34;Disponible
378;6929;2009-09-15;"Devetach, L. ; Bogomolny M.";Casas y cosas.;Colihue;;82-32;Disponible
379;6930;2009-09-15;Rold†n, Laura;La discusi¢n.;Colihue;;82-34;Disponible
380;6931;2009-09-15;Devetach, Laura;La gran pelea.              ;Colihue;;82-93;Disponible
381;6932;2009-09-15;Lemay, Michelle;Estiramientos esenciales.           ;Paidotribo;;796;Disponible
382;6933;2009-09-15;Diefenbach, Edeltraud;Tratamiento de la escoliosis, fisioterapia.   ;Paidotribo;;796;Disponible
383;6934;2009-09-15;Grotkasten, silke y otros.;Gimnsia para la columna.                                          ;Paidotribo;;796;Disponible
384;6935;2009-09-24;Bocaccio, Giovanni;Decamer¢n. ;Grandes cl†sicos;;82-850;Disponible
385;6936;2009-09-24;Rowling, J.K.;Harry Potter y Las reliquias..;Salamandra;;82-93;Disponible
386;6937;2009-09-24;Carpio, Adolfo;Principios de Filosof°a.     ;Glauco;;141.1;Disponible
387;6938;2009-09-24;Funke, Cornelia;Coraz¢n de tinta.                                                       ;Ediciones Siruela;;82-32;Disponible
388;6939;2009-09-24;Beauvoir, Simone de;El segundo sexo.      ;Debolsillo;;82-840;Disponible
389;6940;2009-09-24;Tadich, Mar°a (Adap. );Cuentos policiales para chicos curiosos.;Letra Impresa;;82-34;Disponible
390;6941;2009-09-24;Bovo, Ana Mar°a;Rosas colombianas.;EmecÇ;;82-32;Disponible
391;6942;2009-09-24;Rushdie, Salman;La encantadora Florencia.   ;Mondadori;;82-32;Disponible
392;6943;2009-09-24;Birmajer, Marcelo;Tres hombres elegantes;Seix Barral;;82-32;Disponible
393;6944;2009-09-24;Conan Doyle, Arthur;Sherlock Holmes,Estudio en Escarlata.   ;Tinta Fresca;;82-34;Disponible
394;6945;2009-09-24;Sinay, Sergio;La sociedad de los hijos huÇrfanos.   ;Ediciones B;;37.034;Disponible
395;6946;2009-09-24;Sinay, Sergio;Elogio de la responsabilidad.   ;Del nuevo extremo;;37.034;Disponible
396;6947;2009-09-24;Banegas, Cristina;El pa°s de las brujas.;Santillana;;82-32;Disponible
397;6948;2009-09-24;Falconi, Mar°a InÇs;Historia Contempor†nea;Santillana;;930;Disponible
398;6949;2009-09-24;Rins, Cristina;Breve historia contempor†nea de la Argentina.  ;Kapelusz;;93-075;Disponible
399;6950;2009-09-24;Gratch, Luis Oscar;El trastorno por dÇficit de atenci¢n.    ;MÇdica PanamÇricana;;82-32;Disponible
400;6951;2009-09-24;Pescetti, Luis Mar°a;El pulpo est† crudo.;Alfaguara;;82-34;Disponible
401;6952;2009-09-24;Mari§o, Ricardo;El sapo m†s lindo.;Alfaguara;;82-34;Disponible
402;6953;2009-09-24;Ghiglione, Marta;El conejo Valent°n.;Editora Sudamer;;82-34;Disponible
403;6954;2009-09-24;Mari§o, Ricardo;Cupido 13;Alfaguara;;82-32;Disponible
404;6955;2009-09-24;Mari§o, Ricardo;El sapo m†s lindo.;Alfaguara;;82-34;Disponible
405;6956;2009-09-24;Wolf, Ema;Filotea y otros cuentos.;Alfaguara;;82-34;Disponible
406;6957;2009-09-24;Shujer, Silvia;Mucho perro.;Alfaguara;;82-34;Disponible
407;6958;2009-09-24;Shujer, Silvia;El tren m†s largo del mundo.;Alfaguara;;82-34;Disponible
408;6959;2009-09-24;Garc°a Dom°nguez, Ram¢n;Por todos los dioses.    ;Grupo Norma;;292;Disponible
409;6960;2009-09-24;Riojas Molina, Pastor;Para conocer y conocerse.   ;Dunken;;613-053;Disponible
410;6961;2009-09-24;Moret, Natalia y otros.;Historias de mujeres infieles.                                     ;EmecÇ;;82-34;Disponible
411;6962;2009-09-24;M†rai, S†ndor;Diarios 1984- 1989.;Salamandra;;82-34;Disponible
412;6963;2009-09-24;Meyer, Stephenie;Crep£sculo-Un amor peligroso.                                    ;Alfaguara;;82-34;Disponible
413;6964;2009-09-24;Williamson, Marianne;La edad de los milagros.    ;Urano;;37.034;Disponible
414;6965;2009-09-24;Alameddine, Rabih;El contador de historias.     ;Lumen;;82-87;Disponible
415;6966;2009-09-24;Aguinis, Marcos;Pobre Patria m°a.             ;Sudamericana;;349.3;Disponible
416;6967;2009-10-14;Nik;Gaturro y el misterio de las cinco µgatha  ;Sudamericana;;82-36;Disponible
417;6968;2009-10-14;Nik;Gaturro y la mansi¢n del terror.   ;Sudamericana;;82-36;Disponible
418;6969;2009-10-14;Nik;Gaturro y la maldici¢n de Tutangat¢n.;Sudamericana;;82-36;Disponible
419;6970;2009-10-14;Nik;Gaturro y la invasi¢n extraterrestre.   ;Sudamericana;;82-36;Disponible
420;6971;2009-10-14;Nik;Gaturro 13. ;Ediciones de la Flor;;82-36;Disponible
421;6972;2009-10-14;Quino;Mafalda 1.   ;Ediciones de la Flor;;82-36;Disponible
422;6973;2009-10-14;Quino;Mafalda 2.         ;Ediciones de la Flor;;82-36;Disponible
423;6974;2009-10-14;D'adamo, Perter;Los Grupos Sanguineos y la alimentaci¢n.    ;Zeta;;613;Disponible
424;6975;2009-10-14;Chaucer, Geoffrey;Cuentos de Canterbury.;Gradifco;;82-34;Disponible
425;6976;2009-10-14;Restrepo, Laura;Olor a rosas invisibles.;Alfaguara;;82-32;Disponible
426;6977;2009-10-14;Shakespeare, William;Macbeth.                ;Losada;;82-2;Disponible
427;6978;2009-10-14;Terragno, Rodolfo;Diario intimo de San Mart°n        ;Sudamericana;;82-32;Disponible
428;6979;2009-10-14;Bornemann, Elsa;No somos irrompibles.                                                  ;Alfaguara;;82-34;Disponible
429;6980;2009-10-14;Mart°nez, Guillermo;Muerte lenta de Luciana B.   ;Platena;;82-32;Disponible
430;6981;2009-10-14;Restrepo, Laura;Olor a rosas invisibles.;Alfaguara;;82-32;Disponible
431;6982;2009-10-14;Cinetto, Liliana;La Hormiga y la Paloma (f†bula).   ;Latinbooks;;82-1;Disponible
432;6983;2009-10-14;Cuentos fant†sticos;Garabato (cuento).      ;Latinbooks;;82-34;Disponible
433;6984;2009-10-14;Cuentos fant†sticos;La Casa que tenia sue§o.;Latinbooks;;82-34;Disponible
434;6985;2009-10-14;Cinetto, Liliana;El Duende colorin.;Latinbooks;;82-34;Disponible
435;6986;2009-10-14;Cinetto, Liliana;El Rey Cuniberto.;Latinbooks;;82-34;Disponible
436;6987;2009-10-14;Faur, Patricia;Amores que matan.   ;Ediciones B;;82-3;Disponible
437;6988;2009-10-14;Becerra, Angela;Lo que le falta al tiempo.;Booket;;82-32;Disponible
438;6989;2009-10-14;Dresel, Walter;El lado profundo de la vida.     ;Planeta;;37.034;Disponible
439;6990;2009-10-14;Gaet†n, Maura;El Caballo (cuento).;Sigmar;;82-34;Disponible
440;6991;2009-10-14;Gaet†n, Maura;La oveja (cuento).;Sigmar;;82-34;Disponible
441;6992;2009-10-14;Gaet†n, Maura;El Pollito (cuento).;Sigmar;;82-34;Disponible
442;6993;2009-10-14;Campos, Carlos;Los Protagonistas: Marlene Dietrich.;Visor;;82-32;Disponible
443;6994;2009-10-14;Sacheri, Eduardo;La Pregunta de sus ojos.     ;Alfaguara;;82-34;Disponible
444;6995;2009-10-14;Salgari, Emilio;El Corsario Negro.                                                ;Estrada;;82-32;Disponible
445;6996;2009-10-14;No, Laura;El Nombre secreto.;Estrada;;82-32;Disponible
446;6997;2009-10-14;Kaufman, Ruth;Extra§a misi¢n.;Estrada;;82-32;Disponible
447;6998;2009-10-14;Mari§o, Ricardo;Sangre India.;Estrada;;82-32;Disponible
448;6999;2009-10-14;Schuff, Nicolas;Mostruos argentinos.       ;Estrada;;82-3;Disponible
449;7000;2009-10-14;Abbate, Florencia;Las siete maravillas del mundo.;Estrada;;82-34;Disponible
450;7001;2009-10-14;Erbiti, Alejandra;Los m†s bellos cuentos.;Latinbooks;;82-34;Disponible
451;7002;2009-10-20;Colecci¢n infantil;Enciclopedia Billiquen Escolar.      ;Atlantida;;82-031;Disponible
452;7003;2009-10-20;Colecci¢n infantil;Maxi cuentos.;Grupo Cultural;;82-34;Disponible
453;7004;2009-10-20;Colecci¢n infantil;Maxi cuentos.;Grupo Cultural;;82-34;Disponible
454;7005;2009-10-20;Colecci¢n infantil;Entre Adas y duendes.;Grupo Cultural;;82-34;Disponible
455;7006;2009-10-20;Erbiti, Alejandra;Rimas con alegria.       ;Clasa;;82-1;Disponible
456;7007;2009-10-20;Hernandez, Isabel;Los Mapuches.          ;Galerna;;81;Disponible
457;7008;2009-10-20;Sanchez, Orllando;Los Tobas.       ;Galerna;;81;Disponible
458;7009;2009-10-20;Casona, Alejandro;La Dama del Alba/ La barca sin pescador.   ;Losada;;82-2;Disponible
459;7010;2009-10-20;Casona, Alejandro;La Dama del Alba/ La barca sin pescador.  ;Losada;;82-2;Disponible
460;7011;2009-10-20;Alvarado, Maite;Paratexto.     ;Eudeba;;80;Disponible
461;7012;2009-10-20;Cinetto, Liliana;Mitos y Leyendas de la Argentina.      ;Alvarado;;82-36;Disponible
462;7013;2009-10-20;Mari§o, Ricardo;Sangre India.;Estrada;;82-32;Disponible
463;7014;2009-10-27;Quino;Mafalda 3.      ;Ediciones de la flor;;82-36;Disponible
464;7015;2009-10-27;Quino;Mafalda 4.            ;Ediciones de la flor;;82-36;Disponible
465;7016;2009-10-27;Quino;Mafalda 5.     ;Ediciones de la flor;;82-36;Disponible
466;7017;2009-10-27;Quino;Mafalda 6.       ;Ediciones de la flor;;82-36;Disponible
467;7018;2009-10-27;Nik;Gaturro 13.      ;Ediciones de la flor;;82-36;Disponible
468;7019;2009-10-27;Cuentos Clasicos;Alicia en el pais de las maravillas.;Cuentacuentos;;82-34;Disponible
469;7020;2009-10-27;Cuentos Clasicos;La bella durmiente.;Cuentacuentos;;82-34;Disponible
470;7021;2009-10-27;Paszkowski, Diego;Tesis sobre un homicidio.    ;Sudamericana;;82-34;Disponible
471;7022;2009-10-27;Tadich, Maria;Cuentos policiales.    ;Letra impresa;;82-34;Disponible
472;7023;2009-10-27;Ferrari, Andrea;El camino de Sherlock.      ;Alfaguara;;82-34;Disponible
473;7024;2009-10-27;Sherlock, Holmes;Estudio en Escarlata.       ;Tinta Fresca;;82-34;Disponible
474;7025;2009-10-27;Stephens, Diane;Pueblos de la AntigÅedad.   ;Sigmar;;82-031;Disponible
475;7026;2009-10-27;Manfredi, Valerio Massimo;El Or†culo.          ;Debolsillo;;82-32;Disponible
476;7027;2009-10-27;Manfredi, Valerio Massimo;El tirano.     ;Debolsillo;;82-32;Disponible
477;7028;2009-10-27;Capote, Truman;Desayuno en Tiffany's.;Debolsillo;;82-32;Disponible
478;7029;2009-10-27;Coetzee, J.M.;Infancia.        ;Debolsillo;;801;Disponible
479;7030;2009-10-27;Roth, Philip;El mal de Portnoy.;Debolsillo;;82-34;Disponible
480;7031;2009-10-27;Basch, Adela;Abran cancha que aqu° viene Don Quijote.;Colihue;;82-34;Disponible
481;7032;2009-10-27;De Santis, Pablo;Lucas Lenz y la mano del emperador.    ;Alfaguara;;82-34;Disponible
482;7033;2009-10-27;De Santis, Pablo;Lucas Lenz y el museo del universo azul.                 ;Alfaguara;;82-34;Disponible
483;7034;2009-10-27;Rold†n , Gustavo;Cuentos que cuentan los indios.;Alfaguara;;82-34;Disponible
484;7035;2009-10-27;Brand†n Ar†oz, Mar°a;Detectives en Recoleta.;Alfaguara;;82-32;Disponible
485;7036;2009-10-27;Montes, Graciela;Do§a Clementina Queridita la achicadora.;Colihue;;82-34;Disponible
486;7037;2009-10-27;Pizarro, Cristina;En la b£squeda del lector infinito.   ;Lugar Editorial;;371.1;Disponible
487;7038;2009-10-27;Andruetto, Mar°a Teresa;Benjamino.;Sudamericana;;82-34;Disponible
488;7039;2009-10-27;Wolf, Ema;Los imposibles.;Sudamericana;;82-34;Disponible
489;7040;2009-10-27;Wolf, Ema;Nabuco.;Grupo Norma;;82-34;Disponible
490;7041;2009-10-27;Itzcovich, Susana;Veinte a§os no es nada.;Colihue;;82-34;Disponible
491;7042;2009-10-27;Machado, Ana Mar°a;Cl†sicos ni§os y j¢venes.   ;Grupo Norma;;37;Disponible
492;7043;2009-10-27;S†nchez Corral, Luis;Literatura infantil y lenguaje literario.   ;Paid¢s;;371.1;Disponible
493;7044;2009-10-27;D°az Ronner, Mar°a Adelia;Cara y cruz de la literatura infantil.   ;Lugar Editorial;;371.1;Disponible
494;7045;2009-10-27;Seppia, Ofelia y otros.;Entre libros y lectores II.       ;Lugar Editorial;;371.1;Disponible
495;7046;2009-10-27;Seppia, Ofelia y otros.;Entre libros y lectores I.   ;Lugar Editorial;;371;Disponible
496;7047;2009-10-27;Franz Rossel, Joel;La literatura infantil: Un oficio de centauros? ;Lugar Editorial;;371.1;Disponible
497;7048;2009-10-27;Machado,Ana M. y Montes, G.;Literatura infantil,creacci¢n censura y resistencia.  ;Sudamericana;;371.1;Disponible
498;7049;2009-10-27;Berruti, Pedro;Manual de danzas nativas(Con CD).     ;Edit. Escolar;;793.31;Disponible
499;7050;2009-10-27;Berruti, Pedro;Coreograf°as de danzas nativas Argentinas.      ;Edit. Escolar;;793;Disponible
500;7051;2009-10-27;Bodoc, Liliana;El mapa imposible.;Alfaguara;;82-32;Disponible
501;7052;2009-10-27;Montes, Graciela;Federico dice no.    ;Sudamericana;;82-93;Disponible
502;7053;2009-10-27;Montes, Graciela;Hab°a una vez una llave.;Alfaguara;;82-34;Disponible
503;7054;2009-10-27;Montes, Graciela;Hab°a una vez una princesa.;Alfaguara;;82-34;Disponible
504;7055;2009-10-27;Andruetto, Mar°a T.;La mujer vampiro.    ;Sudamericana;;82-35;Disponible
505;7056;2009-10-27;Montes, Graciela;Tengo un monstruo en el bolsillo.;Sudamericana;;82-34;Disponible
506;7057;2009-10-27;Bodoc, Liliana;El espejo africano.;SM;;82-32;Disponible
507;7058;2009-10-27;Montes, Graciela;Aventuras y desventuras de casiperro.    ;Colihue;;82-93;Disponible
508;7059;2009-10-27;Schritter, Istvan;Otra lectura, la ilustraci¢n en los libros.      ;Lugar editorial;;80-7;Disponible
509;7060;2009-10-27;Birmajer,Marcelo;Mitos y recuerdos.;Alfaguara;;82-34;Disponible
510;7061;2009-10-28;Derek, Field;Anatom°a. Palpaci¢n y localizaci¢n?   ;Paidotribo;;611;Disponible
511;7062;2009-10-28;Boschietti, Gianpaolo;La electroestimulaci¢n.        ;Paidotribo;;611-83;Disponible
512;7063;2009-10-28;Jarmey, Chris;Libro conciso del cuerpo humano.   ;Paidotribo;;613.4;Disponible
513;7064;2009-10-28;Cormillot, Alberto;Diccionario de alimentos y nutrici¢n.    ;Paidotribo;;612.392;Disponible
514;7065;2009-10-28;Devetach, Laura;La torre de cubos.                                                                    ;Colihue;;82-34;Disponible
515;7066;2009-10-28;Devetach, Laura;Monigote en la arena.         ;Colihue;;82.1;Disponible
516;7067;2009-10-28;Villafa§e, Javier;Sapo en Buenos Aires.;Colihue;;82-34;Disponible
517;7068;2009-10-28;Montes, Graciela;Historia de un amor exagerado.     ;Colihue;;82-3;Disponible
518;7069;2009-10-28;Villafa§e, Javier;Cuentos y t°teres.                                                                      ;Colihue;;82-34;Disponible
519;7070;2009-10-28;Devetach L. y otros;Burbujas.;Colihue;;82-34;Disponible
520;7071;2009-10-28;Granata, Mar°a;El cumplea§os del sol./ Pelea de patas.;Sigmar;;82-34;Disponible
521;7072;2009-10-28;Rey, Eva;Ronr¢n el gato.;Sigmar;;82-34;Disponible
522;7073;2009-10-28;Granata, Mar°a;La selva disfrazada. / Una alegre visita.;Sigmar;;82-34;Disponible
523;7074;2009-10-28;Granata, Mar°a;Viaje en globo./ Un pich¢n de avestruz.;Sigmar;;82-34;Disponible
524;7075;2009-10-28;Granata, Mar°a;Agust°n y la ventanita./ Las letras voladoras.;Sigmar;;82-34;Disponible
